,Date,Word,Clue,Primary Cluster,Cluster,ends in question,number words,length of clue,no alphabet characters,is quote,contains underscore,contains asterisk,contains done,number of non-consecutive periods in clue,is ellipsis in clue,avg word length,number commas in clue,percentage words (other than first word) that are upper-case,number non a-z or 1-9 characters in clue,contains e.g.,contains etc.,quoted clues,contains dir.,"contains ,maybe",contains word before,contains bible clue
314381,7/28/2010,EST,"Jocular suffix with ""best""",Other,,False,4,26,5,False,False,False,False,0,False,5.75,0,0.0,0.07692307692307693,False,False,False,False,False,False,False
314424,7/27/2010,TRIO,"Rock music's Rush, for one",Other,,False,5,26,6,False,False,False,False,0,False,4.4,1,0.4,0.07692307692307693,False,False,False,False,False,False,False
314451,7/27/2010,SODOM,Biblical sin city,Other,,False,3,17,2,False,False,False,False,0,False,5.0,0,0.0,0.0,False,False,False,False,False,False,True
314454,7/27/2010,HATH,"""Hell ___ no fury ...""",Other,,False,5,22,12,True,True,False,False,0,True,3.6,0,0.0,0.36363636363636365,False,False,True,False,False,False,False
314500,7/26/2010,AVA,Palindromic girl's name,Other,,False,3,23,3,False,False,False,False,0,False,7.0,0,0.3333333333333333,0.043478260869565216,False,False,False,False,False,False,False
314501,7/26/2010,JEW,Observer of Yom Kippur,Other,,False,4,22,3,False,False,False,False,0,False,4.75,0,0.5,0.0,False,False,False,False,False,False,False
314513,7/26/2010,ENOS,Grandson of Adam,Other,,False,3,16,2,False,False,False,False,0,False,4.666666666666667,0,0.6666666666666666,0.0,False,False,False,False,False,False,False
314589,7/25/2010,ABEL,Genesis victim,Other,,False,2,14,1,False,False,False,False,0,False,6.5,0,0.5,0.0,False,False,False,False,False,False,False
314613,7/25/2010,ELOI,Patron saint of goldsmiths,Other,,False,4,26,3,False,False,False,False,0,False,5.75,0,0.25,0.0,False,False,False,False,False,False,False
314707,7/24/2010,THEE,"You, once",Other,,False,2,9,2,False,False,False,False,0,False,4.0,1,0.5,0.1111111111111111,False,False,False,False,False,False,False
314773,7/23/2010,IDO,"When repeated, cry often made with a hand up",Other,,False,9,44,9,False,False,False,False,0,False,4.0,1,0.0,0.022727272727272728,False,False,False,False,False,False,False
314876,7/21/2010,ART,Skill,Single Word,,False,1,5,0,False,False,False,False,0,False,5.0,0,0.0,0.0,False,False,False,False,False,False,False
314877,7/21/2010,LEAH,"Woman's name meaning ""weary"" in Hebrew",Other,,False,6,38,8,False,False,False,False,0,False,5.5,0,0.3333333333333333,0.07894736842105263,False,False,False,False,False,False,False
314896,7/21/2010,IONIA,Alexander the Great conquered it ca. 335 B.C.,Other,,False,8,45,13,False,False,False,False,3,False,4.75,0,0.25,0.06666666666666667,False,False,False,False,False,False,False
314900,7/21/2010,ADAM,Genesis man,Other,,False,2,11,1,False,False,False,False,0,False,5.0,0,0.5,0.0,False,False,False,False,False,False,False
314920,7/21/2010,IRAQ,Where many a veteran has served,Other,,False,6,31,5,False,False,False,False,0,False,4.333333333333333,0,0.0,0.0,False,False,False,False,False,False,False
315014,7/19/2010,ELOI,"""The Time Machine"" people",Other,,False,4,25,5,False,False,False,False,0,False,5.5,0,0.5,0.08,False,False,False,False,False,False,False
315047,7/19/2010,ROM,CD-___,Other,,False,1,6,4,False,True,False,False,0,False,6.0,0,0.0,0.6666666666666666,False,False,False,False,False,False,False
315063,7/19/2010,LOTS,Auction groups,Other,,False,2,14,1,False,False,False,False,0,False,6.5,0,0.0,0.0,False,False,False,False,False,False,False
315085,7/18/2010,ARARAT,Pairs' debarking point,Other,,False,3,22,3,False,False,False,False,0,False,6.666666666666667,0,0.3333333333333333,0.045454545454545456,False,False,False,False,False,False,False
315167,7/18/2010,IDOLS,"Miley Cyrus and Lady Gaga, e.g.",Other,,False,6,31,8,False,False,False,False,2,False,4.333333333333333,1,0.6666666666666666,0.0967741935483871,True,False,False,False,False,False,False
315214,7/17/2010,STPAUL,Concordia University locale,Other,,False,3,27,2,False,False,False,False,0,False,8.333333333333334,0,0.6666666666666666,0.0,False,False,False,False,False,False,False
315237,7/17/2010,AMOS,Biblical shepherd,Other,,False,2,17,1,False,False,False,False,0,False,8.0,0,0.5,0.0,False,False,False,False,False,False,True
315291,7/16/2010,SORES,Dermatology topics,Other,,False,2,18,1,False,False,False,False,0,False,8.5,0,0.5,0.0,False,False,False,False,False,False,False
315305,7/16/2010,INIGO,Society of Jesus founder ___ Lopez de Loyola,Other,,False,8,44,10,False,True,False,False,0,False,4.625,0,0.375,0.06818181818181818,False,False,False,False,False,False,True
315306,7/16/2010,MYSON,"Last words of Kipling's ""If""",Other,,False,5,28,7,False,False,False,False,0,False,4.8,0,0.4,0.10714285714285714,False,False,False,False,False,False,False
315348,7/15/2010,AHAB,"Literary character who says ""For hate's sake, I spit my last breath at thee""",Other,,False,14,76,17,False,False,False,False,0,False,4.5,1,0.14285714285714285,0.05263157894736842,False,False,False,False,False,False,False
315413,7/14/2010,ART,"""Making something out of nothing and selling it,"" per Frank Zappa",Other,,False,11,65,13,False,False,False,False,0,False,5.0,1,0.18181818181818182,0.046153846153846156,False,False,False,False,False,False,False
315472,7/13/2010,EVE,Woman who raised Cain,Other,,False,4,21,3,False,False,False,False,0,False,4.5,0,0.5,0.0,False,False,False,False,False,False,False
315477,7/13/2010,ADAM,33-Across's partner,Other,,False,2,19,5,False,False,False,False,0,False,9.0,0,0.0,0.10526315789473684,False,False,False,False,False,False,False
315480,7/13/2010,ELI,2008 Super Bowl M.V.P. Manning,Other,,False,5,30,11,False,False,False,False,3,False,5.2,0,0.8,0.1,False,False,False,False,False,False,False
315536,7/12/2010,COAT,Jacket,Single Word,,False,1,6,0,False,False,False,False,0,False,6.0,0,0.0,0.0,False,False,False,False,False,False,False
315555,7/12/2010,IDOL,"Fox's ""American ___""",Other,,False,3,20,8,False,True,False,False,0,False,6.0,0,0.6666666666666666,0.3,False,False,False,False,False,False,False
315559,7/12/2010,ANNE,Prince Charles's sister,Other,,False,3,23,3,False,False,False,False,0,False,7.0,0,0.6666666666666666,0.043478260869565216,False,False,False,False,False,False,False
315592,7/12/2010,SPY,Passer of secret documents,Other,,False,4,26,3,False,False,False,False,0,False,5.75,0,0.25,0.0,False,False,False,False,False,False,False
315609,7/11/2010,EDEN,Garden with an apple tree,Other,,False,5,25,4,False,False,False,False,0,False,4.2,0,0.2,0.0,False,False,False,False,False,False,False
315613,7/11/2010,DATE,See,Single Word,,False,1,3,0,False,False,False,False,0,False,3.0,0,0.0,0.0,False,False,False,False,False,False,False
315635,7/11/2010,AARON,"First Baseball Hall-of-Famer, alphabetically",Other,,False,4,44,6,False,False,False,False,0,False,10.25,1,0.5,0.06818181818181818,False,False,False,False,False,False,False
315720,7/11/2010,IDOLS,Many people in People,Other,,False,4,21,3,False,False,False,False,0,False,4.5,0,0.25,0.0,False,False,False,False,False,False,False
315725,7/11/2010,ILE,"Any of the Marquises, par exemple",Other,,False,6,33,6,False,False,False,False,0,False,4.666666666666667,1,0.16666666666666666,0.030303030303030304,False,False,False,False,False,False,False
315747,7/10/2010,THEMAGI,Storied gift givers,Other,,False,3,19,2,False,False,False,False,0,False,5.666666666666667,0,0.3333333333333333,0.0,False,False,False,False,False,False,False
315772,7/10/2010,THEE,Second person in Genesis,Other,,False,4,24,3,False,False,False,False,0,False,5.25,0,0.25,0.0,False,False,False,False,False,False,False
315941,7/7/2010,ARI,Talent agent ___ Emanuel,Other,,False,4,24,6,False,True,False,False,0,False,5.25,0,0.25,0.125,False,False,False,False,False,False,False
316124,7/4/2010,ESAU,Uncle of Levi,Other,,False,3,13,2,False,False,False,False,0,False,3.6666666666666665,0,0.3333333333333333,0.0,False,False,False,False,False,False,False
316153,7/4/2010,RED,"Marxist, e.g.",Other,,False,2,13,4,False,False,False,False,2,False,6.0,1,0.0,0.23076923076923078,True,False,False,False,False,False,False
316238,7/4/2010,EVE,1950 Anne Baxter title role,Other,,False,5,27,8,False,False,False,False,0,False,4.6,0,0.4,0.0,False,False,False,False,False,False,False
316299,7/3/2010,TIS,"""___ so appalling - it exhilarates"": Dickinson",Other,,False,7,46,13,False,True,False,False,0,False,5.714285714285714,0,0.14285714285714285,0.15217391304347827,False,False,False,False,False,False,False
316313,7/2/2010,NOAH,One who brought together many couples,Other,,False,6,37,5,False,False,False,False,0,False,5.333333333333333,0,0.0,0.0,False,False,False,False,False,False,False
316314,7/2/2010,ARI,Actress Graynor,Other,,False,2,15,1,False,False,False,False,0,False,7.0,0,1.0,0.0,False,False,False,False,False,False,False
316323,7/2/2010,INN,Maid employer,Other,,False,2,13,1,False,False,False,False,0,False,6.0,0,0.5,0.0,False,False,False,False,False,False,False
316479,6/30/2010,AMOS,Andy's partner in old radio,Other,,False,5,27,5,False,False,False,False,0,False,4.6,0,0.2,0.037037037037037035,False,False,False,False,False,False,False
316592,6/28/2010,IRAQ,Baghdad's home,Other,,False,2,14,2,False,False,False,False,0,False,6.5,0,0.5,0.07142857142857142,False,False,False,False,False,False,False
316610,6/28/2010,SARAH,Politico Palin,Other,,False,2,14,1,False,False,False,False,0,False,6.5,0,1.0,0.0,False,False,False,False,False,False,False
316641,6/28/2010,LOTS,Oodles,Single Word,,False,1,6,0,False,False,False,False,0,False,6.0,0,0.0,0.0,False,False,False,False,False,False,False
316648,6/28/2010,OBAMA,First president not born in the continental U.S.,Other,,False,8,48,9,False,False,False,False,2,False,5.125,0,0.25,0.041666666666666664,False,False,False,False,False,False,False
316659,6/28/2010,TEXT,Communicate like many teens,Other,,False,4,27,3,False,False,False,False,0,False,6.0,0,0.25,0.0,False,False,False,False,False,False,False
316683,6/27/2010,ERAT,Part of Q.E.D.,Other,,False,3,14,5,False,False,False,False,3,False,4.0,0,0.3333333333333333,0.21428571428571427,False,False,False,False,False,False,False
316702,6/27/2010,ENOCH,Grandson of Adam,Other,,False,3,16,2,False,False,False,False,0,False,4.666666666666667,0,0.6666666666666666,0.0,False,False,False,False,False,False,False
316706,6/27/2010,REL,"Hinduism, e.g.: Abbr.",Other,,False,3,21,7,False,False,False,False,3,False,6.333333333333333,1,0.3333333333333333,0.23809523809523808,True,False,False,False,False,False,False
316741,6/27/2010,REDSEA,Part of Eritrea's border,Other,,False,4,24,4,False,False,False,False,0,False,5.25,0,0.25,0.041666666666666664,False,False,False,False,False,False,False
316743,6/27/2010,LEPER,Recipient of Jesus' healing,Other,,False,4,27,4,False,False,False,False,0,False,6.0,0,0.25,0.037037037037037035,False,False,False,False,False,False,True
316951,6/24/2010,AHAB,I Kings king,Other,,False,3,12,2,False,False,False,False,0,False,3.3333333333333335,0,0.6666666666666666,0.0,False,False,False,False,False,False,False
316959,6/24/2010,STPETER,Subject in many a joke,Other,,False,5,22,4,False,False,False,False,0,False,3.6,0,0.2,0.0,False,False,False,False,False,False,False
316989,6/23/2010,CAIN,First murderer,Other,,False,2,14,1,False,False,False,False,0,False,6.5,0,0.0,0.0,False,False,False,False,False,False,False
316990,6/23/2010,ARI,"""Entourage"" agent Gold",Other,,False,3,22,4,False,False,False,False,0,False,6.666666666666667,0,0.3333333333333333,0.09090909090909091,False,False,False,False,False,False,False
317016,6/23/2010,EST,Ballpark fig.,Other,,False,2,13,2,False,False,False,False,1,False,6.0,0,0.5,0.07692307692307693,False,False,False,False,False,False,False
317036,6/23/2010,ELOI,"Morlocks' victims, in an H. G. Wells story",Other,,False,8,42,11,False,False,False,False,2,False,4.375,1,0.375,0.09523809523809523,False,False,False,False,False,False,False
317087,6/22/2010,LAMB,Souvlaki meat,Other,,False,2,13,1,False,False,False,False,0,False,6.0,0,0.5,0.0,False,False,False,False,False,False,False
317250,6/20/2010,IDOL,Superstar,Single Word,,False,1,9,0,False,False,False,False,0,False,9.0,0,0.0,0.0,False,False,False,False,False,False,False
317277,6/20/2010,HAN,Yangtze tributary,Other,,False,2,17,1,False,False,False,False,0,False,8.0,0,0.5,0.0,False,False,False,False,False,False,False
317471,6/17/2010,IRONY,Sophocles skill,Other,,False,2,15,1,False,False,False,False,0,False,7.0,0,0.0,0.0,False,False,False,False,False,False,False
317479,6/17/2010,ESAU,Grandson of Abraham,Other,,False,3,19,2,False,False,False,False,0,False,5.666666666666667,0,0.6666666666666666,0.0,False,False,False,False,False,False,False
317540,6/16/2010,MENE,Word on a biblical wall,Other,,False,5,23,4,False,False,False,False,0,False,3.8,0,0.2,0.0,False,False,False,False,False,False,True
317590,6/15/2010,RED,Sunburned,Single Word,,False,1,9,0,False,False,False,False,0,False,9.0,0,0.0,0.0,False,False,False,False,False,False,False
317599,6/15/2010,EVE,Day of anticipation,Other,,False,3,19,2,False,False,False,False,0,False,5.666666666666667,0,0.3333333333333333,0.0,False,False,False,False,False,False,False
317615,6/15/2010,ANNE,"Rice who wrote ""The Vampire Chronicles""",Other,,False,6,39,7,False,False,False,False,0,False,5.666666666666667,0,0.5,0.05128205128205128,False,False,False,False,False,False,False
317649,6/15/2010,TOME,Big book,Other,,False,2,8,1,False,False,False,False,0,False,3.5,0,0.0,0.0,False,False,False,False,False,False,False
317652,6/15/2010,HAN,"___ Solo, Harrison Ford role",Other,,False,5,28,8,False,True,False,False,0,False,4.8,1,0.6,0.14285714285714285,False,False,False,False,False,False,False
317667,6/14/2010,HAM,Easter roast,Other,,False,2,12,1,False,False,False,False,0,False,5.5,0,0.5,0.0,False,False,False,False,False,False,False
317678,6/14/2010,TWO,A pair,Other,,False,2,6,1,False,False,False,False,0,False,2.5,0,0.0,0.0,False,False,False,False,False,False,False
317749,6/13/2010,ELI,Horror director Roth,Other,,False,3,20,2,False,False,False,False,0,False,6.0,0,0.6666666666666666,0.0,False,False,False,False,False,False,False
317768,6/13/2010,EAST,Toward the dawn,Other,,False,3,15,2,False,False,False,False,0,False,4.333333333333333,0,0.0,0.0,False,False,False,False,False,False,False
317815,6/13/2010,ANT,Fire ___,Other,,False,2,8,4,False,True,False,False,0,False,3.5,0,0.5,0.375,False,False,False,False,False,False,False
317888,6/12/2010,PILATE,"Steiger's ""Jesus of Nazareth"" role",Other,,False,5,34,7,False,False,False,False,0,False,6.0,0,0.6,0.08823529411764706,False,False,False,False,False,False,True
317989,6/10/2010,ABEL,Biblical homophone of 1-Down,Self-Referential,,False,4,28,5,False,False,False,False,0,False,6.25,0,0.25,0.03571428571428571,False,False,False,False,False,False,True
318114,6/8/2010,ELI,One of the Mannings,Other,,False,4,19,3,False,False,False,False,0,False,4.0,0,0.25,0.0,False,False,False,False,False,False,False
318164,6/8/2010,HOSEA,Old Testament prophet who married a harlot,Other,,False,7,42,6,False,False,False,False,0,False,5.142857142857143,0,0.2857142857142857,0.0,False,False,False,False,False,False,True
318180,6/7/2010,INN,Cozy lodging,Other,,False,2,12,1,False,False,False,False,0,False,5.5,0,0.5,0.0,False,False,False,False,False,False,False
318223,6/7/2010,KINGS,Old Testament books labeled I and II,Other,,False,7,36,6,False,False,False,False,0,False,4.285714285714286,0,0.5714285714285714,0.0,False,False,False,False,False,False,True
318310,6/6/2010,INN,Comfort ___,Other,,False,2,11,4,False,True,False,False,0,False,5.0,0,0.0,0.2727272727272727,False,False,False,False,False,False,False
318390,6/5/2010,EPIC,Sweeping,Single Word,,False,1,8,0,False,False,False,False,0,False,8.0,0,0.0,0.0,False,False,False,False,False,False,False
318607,6/2/2010,ESTHER,"""Sanford and Son"" aunt",Other,,False,4,22,5,False,False,False,False,0,False,4.75,0,0.25,0.09090909090909091,False,False,False,False,False,False,False
318718,5/31/2010,IONIA,Region of ancient Asia Minor,Other,,False,5,28,4,False,False,False,False,0,False,4.8,0,0.4,0.0,False,False,False,False,False,False,False
318739,5/31/2010,LEAH,Jacob's first wife,Other,,False,3,18,3,False,False,False,False,0,False,5.333333333333333,0,0.3333333333333333,0.05555555555555555,False,False,False,False,False,False,False
318752,5/31/2010,REBA,Singer McEntire,Other,,False,2,15,1,False,False,False,False,0,False,7.0,0,1.0,0.0,False,False,False,False,False,False,False
318887,5/30/2010,REST,Others,Single Word,,False,1,6,0,False,False,False,False,0,False,6.0,0,0.0,0.0,False,False,False,False,False,False,False
319028,5/28/2010,ERAT,"""Hoc ___ in votis"": Horace",Other,,False,5,26,10,False,True,False,False,0,False,4.4,0,0.2,0.23076923076923078,False,False,False,False,False,False,False
319054,5/28/2010,EDEN,Starting point?,Other,,True,2,15,2,False,False,False,False,0,False,7.0,0,0.0,0.06666666666666667,False,False,False,False,False,False,False
319061,5/27/2010,SWEAR,Testify in court,Other,,False,3,16,2,False,False,False,False,0,False,4.666666666666667,0,0.3333333333333333,0.0,False,False,False,False,False,False,False
319103,5/27/2010,EPISTLES,The New Testament has 21,Other,,False,5,24,6,False,False,False,False,0,False,4.0,0,0.4,0.0,False,False,False,False,False,False,True
319132,5/26/2010,INN,No room at the ___,Other,,False,5,18,7,False,True,False,False,0,False,2.8,0,0.0,0.16666666666666666,False,False,False,False,False,False,False
